form	lemma	POS	morph
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
འི་	གི་	PART
མཛད་པ་	མཛད་པ་	VERB
ལྔ་	ལྔ་	NUM
ནི་	ནི་	NO_POS
།		PUNCT
རབ་ཏུ་	རབ་ཏུ་	NO_POS
བྱུང་བ་	བྱུང་བ་	VERB
།		PUNCT
དཀའ་བ་	དཀའ་བ་	VERB
སྤྱད་པ་	སྤྱད་པ་	VERB
།		PUNCT
ཆོས་འཁོར་	ཆོས་འཁོར་	NOUN
སྐོར་བ་	སྐོར་བ་	VERB
།		PUNCT
ཆོ་འཕྲུལ་	ཆོ་འཕྲུལ་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
།		PUNCT
བདུད་	བདུད་	NOUN
བཏུལ་	བཏུལ་	NO_POS
ཅིང་	ཅིང་	PART
སངས་རྒྱས་པ་	སངས་རྒྱས་པ་	NOUN
རྣམས་	རྣམས་	DET
སོ་	གོ་	PART
།		PUNCT
ཁྱད་པར་ཅན་	ཁྱད་པར་ཅན་	ADJ
གྱི་	གི་	PART
མཛད་པ་	མཛད་པ་	VERB
གཉིས་	གཉིས་	NUM
ནི་	ནི་	NO_POS
།		PUNCT
རྟག་	རྟག་	VERB
ཏུ་རེ་བ་	ཏུ་རེ་བ་	NO_POS
རྣམས་	རྣམས་	DET
སུན་	སུན་	NO_POS
འབྱིན་པ་	འབྱིན་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
མྱ་ངན་	མྱ་ངན་	NOUN
འདས་པ་	འདས་པ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཕྱི་རབས་	ཕྱི་རབས་	OTHER
སྤྲོ་བ་	སྤྲོ་བ་	VERB
སྐྱེད་པ་	སྐྱེད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
སྐུ་གདུང་	སྐུ་གདུང་	NOUN
རིང་བསྲེལ་	རིང་བསྲེལ་	NOUN
ཆ་	ཆ་	NOUN
བརྒྱད་	བརྒྱད་	NUM
དུ་	ལ་	PART
བགོས་པ་	བགོས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
བྱིན་རླབས་	བྱིན་རླབས་	NOUN
འབྱུང་བ་	འབྱུང་བ་	VERB
འི་	གི་	PART
མཛད་པ་	མཛད་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
མཛད་པ་	མཛད་པ་	VERB
བཅུ་གཉིས་	བཅུ་གཉིས་	NO_POS
ཀྱི་	གི་	PART
དང་པོ་	དང་པོ་	ADJ
།		PUNCT
དམ་པ་	དམ་པ་	VERB
ཏོག་	ཏོག་	NOUN
དཀར་པོ་	དཀར་པོ་	ADJ
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དགའ་ལྡན་	དགའ་ལྡན་	PROPN
དུ་	ལ་	PART
བཞུགས་པ་	བཞུགས་པ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	ལ་	PART
།		PUNCT
མི་མཇེད་	མི་མཇེད་	PROPN
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
གྱི་	གི་	PART
ཁམས་	ཁམས་	NOUN
སུ་	ལ་	PART
སྙིགས་མ་	སྙིགས་མ་	NOUN
ལྔ་	ལྔ་	NUM
བདོ་བ་	བདོ་བ་	VERB
ར་	ལ་	PART
ནི་	ནི་	NO_POS
།		PUNCT
སེམས་ཅན་	སེམས་ཅན་	NOUN
ཚེ་	ཚེ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཉོན་མོངས་	ཉོན་མོངས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ལྟ་བ་	ལྟ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དུས་	དུས་	NOUN
ཀྱི་	གི་	PART
སྙིགས་མ་	སྙིགས་མ་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	PART
དགོངས་	དགོངས་	VERB
ན་	ནས་	PART
།		PUNCT
དུས་	དུས་	NOUN
ཀྱི་	གི་	PART
སྙིགས་མ་	སྙིགས་མ་	NOUN
ནི་	ནི་	NO_POS
ཕ་	ཕ་	NOUN
དང་	དང་	NO_POS
བུ་	བུ་	NOUN
འཐབ་པ་	འཐབ་པ་	VERB
།		PUNCT
ཚེ་	ཚེ་	NOUN
འི་	གི་	PART
སྙིགས་མ་	སྙིགས་མ་	NOUN
ནི་	ནི་	NO_POS
ཚེ་ལོ་	ཚེ་ལོ་	NOUN
བརྒྱ་པ་	བརྒྱ་པ་	NUM
།		PUNCT
ཉོན་མོངས་པ་	ཉོན་མོངས་པ་	NOUN
འི་	གི་	PART
སྙིགས་མ་	སྙིགས་མ་	NOUN
དུག་	དུག་	NOUN
ལྔ་	ལྔ་	NUM
རགས་པ་	རགས་པ་	VERB
།		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱི་	གི་	PART
སྙིགས་མ་	སྙིགས་མ་	NOUN
དགེ་བ་	དགེ་བ་	VERB
ཆུང་	ཆུང་	VERB
དུ་	ལ་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
།		PUNCT
ལྟ་བ་	ལྟ་བ་	VERB
འི་	གི་	PART
སྙིགས་མ་	སྙིགས་མ་	NOUN
ལོག་པ་	ལོག་པ་	VERB
ར་	ལ་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
གདུལ་བྱ་	གདུལ་བྱ་	NOUN
དུས་	དུས་	NOUN
ལ་	ལ་	PART
བབས་པ་	བབས་པ་	VERB
ར་	ལ་	PART
ཤེ་	ཤེ་	VERB
ན་	ནས་	PART
།		PUNCT
རྩོད་	རྩོད་	VERB
ལྡན་	ལྡན་	VERB
གྱི་	གི་	PART
དུས་	དུས་	NOUN
།		PUNCT
འཛམ་བུ་གླིང་པ་	འཛམ་བུ་གླིང་པ་	NOUN
འི་	གི་	PART
མི་	མི་	PART
རྣམས་	རྣམས་	DET
ཚེ་ལོ་	ཚེ་ལོ་	NOUN
བརྒྱ་པ་	བརྒྱ་པ་	NUM
འི་	གི་	PART
སྐབས་	སྐབས་	NOUN
སུ་	ལ་	PART
།		PUNCT
དགའ་ལྡན་	དགའ་ལྡན་	PROPN
དུ་	ལ་	PART
རྒྱལ་ཚབ་	རྒྱལ་ཚབ་	NOUN
བྱམས་པ་	བྱམས་པ་	PROPN
ལ་	ལ་	PART
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
ན་	ནས་	PART
།		PUNCT
འཛམ་བུ་གླིང་	འཛམ་བུ་གླིང་	NOUN
དུ་	ལ་	PART
གཟིགས་པ་	གཟིགས་པ་	VERB
ལྔ་	ལྔ་	NUM
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
།		PUNCT
འབྱོན་པ་	འབྱོན་པ་	VERB
ར་	ལ་	PART
ཆས་པ་	ཆས་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
གནས་	གནས་	NOUN
དང་	དང་	NO_POS
རིགས་རྒྱུད་	རིགས་རྒྱུད་	NOUN
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
དུས་	དུས་	NOUN
དང་	དང་	NO_POS
ལྔ་	ལྔ་	NUM
ལ་	ལ་	PART
གཟིགས་	གཟིགས་	VERB
ན་	ནས་	PART
།		PUNCT
ཡུལ་	ཡུལ་	NOUN
ནི་	ནི་	NO_POS
སེར་སྐྱ་	སེར་སྐྱ་	PROPN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
གྲོང་ཁྱེར་	གྲོང་ཁྱེར་	NOUN
དྲུག་	དྲུག་	NUM
ལ་	ལ་	PART
གཟིགས་	གཟིགས་	VERB
།		PUNCT
རིགས་	རིགས་	NOUN
རྒྱལ་རིགས་	རྒྱལ་རིགས་	NOUN
ལ་	ལ་	PART
གཟིགས་	གཟིགས་	VERB
།		PUNCT
ཡབ་	ཡབ་	NOUN
ཟས་གཙང་	ཟས་གཙང་	PROPN
མ་ལ་	མ་ལ་	INTJ
གཟིགས་	གཟིགས་	VERB
།		PUNCT
ཡུམ་	ཡུམ་	NOUN
སྒྱུ་མ་	སྒྱུ་མ་	NOUN
ལྷ་	ལྷ་	NOUN
མཛེ་	མཛེ་	VERB
ལ་	ལ་	PART
གཟིགས་	གཟིགས་	VERB
།		PUNCT
དུས་	དུས་	NOUN
ཡུམ་	ཡུམ་	NOUN
གསོ་སྦྱོང་	གསོ་སྦྱོང་	NOUN
མཛད་པ་	མཛད་པ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
ལ་	ལ་	PART
གཟིགས་	གཟིགས་	VERB
།		PUNCT
ང་	ང་	PRON
ནི་	ནི་	NO_POS
འཛམ་བུ་གླིང་	འཛམ་བུ་གླིང་	NOUN
དུ་	ལ་	PART
ཆོས་སྟོན་པ་	ཆོས་སྟོན་པ་	NOUN
ལ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
འོ་	གོ་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ལྷ་	ལྷ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
མ་	མ་	PART
དགའ་	དགའ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ཐབས་	ཐབས་	NOUN
སྣ་ཚོགས་པ་	སྣ་ཚོགས་པ་	DET
འི་	གི་	PART
གཤོལ་	གཤོལ་	NO_POS
བཏབས་		NON_WORD
ཀྱང་	ཀྱང་	PART
མ་ཐེབས་པ་	མ་ཐེབས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
བུ་	བུ་	NOUN
གཟི་བརྗིད་	གཟི་བརྗིད་	NOUN
དམ་པ་	དམ་པ་	VERB
ས་	གིས་	PART
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ན་	ལ་	PART
།		PUNCT
གླང་པོ་ཆེ་	གླང་པོ་ཆེ་	NOUN
འི་	གི་	PART
གཟུགས་	གཟུགས་	NOUN
སུ་	ལ་	PART
སྤྲུལ་	སྤྲུལ་	VERB
ན་	ནས་	PART
བྱོན་	བྱོན་	VERB
ན་	ལ་	PART
།		PUNCT
དོན་	དོན་	NOUN
ཆེ་	ཆེ་	VERB
འོ་	གོ་	PART
ཟེར་བ་	ཟེར་བ་	VERB
ལྟ་	ལྟ་	OTHER
།		PUNCT
གླང་ཆེན་	གླང་ཆེན་	NOUN
ཐལ་	ཐལ་	VERB
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
མཆེ་བ་	མཆེ་བ་	NOUN
དྲུག་	དྲུག་	NUM
ལྡན་	ལྡན་	VERB
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
སྤྲུལ་	སྤྲུལ་	VERB
ན་	ནས་	PART
བྱོན་	བྱོན་	VERB
།		PUNCT
གྲོང་ཁྱེར་	གྲོང་ཁྱེར་	NOUN
སེར་སྐྱ་	སེར་སྐྱ་	PROPN
འི་	གི་	PART
ཕོ་བྲང་	ཕོ་བྲང་	NOUN
ན་	ལ་	PART
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ཟས་གཙང་	ཟས་གཙང་	PROPN
མ་	མ་	PART
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
རྒྱལ་སྲིད་	རྒྱལ་སྲིད་	NOUN
སྐྱོང་	སྐྱོང་	VERB
གིན་	གིན་	PART
བཞུགས་པ་	བཞུགས་པ་	VERB
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
བཅོ་ལྔ་	བཅོ་ལྔ་	NO_POS
འི་	གི་	PART
ཟླ་བ་	ཟླ་བ་	NOUN
ཉ་གང་བ་	ཉ་གང་བ་	NOUN
ལ་	ལ་	PART
།		PUNCT
ཡུམ་	ཡུམ་	NOUN
ལྷ་མོ་	ལྷ་མོ་	NOUN
སྒྱུ་འཕྲུལ་	སྒྱུ་འཕྲུལ་	PROPN
མ་	མ་	PART
གསོ་སྦྱོང་	གསོ་སྦྱོང་	NOUN
ལ་	ལ་	PART
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
སྤྱི་བོ་	སྤྱི་བོ་	NOUN
ན་	ནས་	PART
གླང་ཆེན་	གླང་ཆེན་	NOUN
ཐིམས་པ་	ཐིམས་པ་	NON_WORD
ར་	ལ་	PART
རྨིས་	རྨིས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
ལྷུམས་	ལྷུམས་	NOUN
སུ་	ལ་	PART
ཞུགས་	ཞུགས་	VERB
ན་	ནས་	PART
ཡུམ་	ཡུམ་	NOUN
ལ་	ལ་	PART
དགའ་བདེ་	དགའ་བདེ་	NOUN
འི་	གི་	PART
ཏིང་ངེ་འཛིན་	ཏིང་ངེ་འཛིན་	NOUN
མང་པོ་	མང་པོ་	ADJ
ཐུགས་	ཐུགས་	NOUN
ལ་	ལ་	PART
འཁྲུངས་པ་	འཁྲུངས་པ་	VERB
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
ཏོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འང་	ཀྱང་	PART
ཇོ་བོ་	ཇོ་བོ་	NOUN
རྗེས་	རྗེས་	NOUN
བཞེད་པ་	བཞེད་པ་	VERB
འི་	གི་	PART
།		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཤིང་ཕོ་	ཤིང་ཕོ་	NO_POS
བྱི་བ་	བྱི་བ་	NOUN
འི་	གི་	PART
དབྱར་	དབྱར་	ADV
འབྲིང་པོ་	འབྲིང་པོ་	ADJ
འི་	གི་	PART
ཉ་	ཉ་	NOUN
ལ་	ལ་	PART
ལྷུམས་	ལྷུམས་	NOUN
སུ་	ལ་	PART
ཞུགས་	ཞུགས་	VERB
།		PUNCT
གླང་ལོ་	གླང་ལོ་	NO_POS
དཔྱིད་	དཔྱིད་	NOUN
ཐ་ཆུང་	ཐ་ཆུང་	ADJ
གི་	གི་	PART
ཚེ་	ཚེ་	NOUN
བརྒྱད་	བརྒྱད་	NUM
ལ་	ལ་	PART
སྐུ་བལྟམས་	སྐུ་བལྟམས་	NO_POS
།		PUNCT
ས་མོ་	ས་མོ་	NO_POS
ཕག་	ཕག་	NOUN
ལ་	ལ་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
།		PUNCT
ཤིང་ཕོ་	ཤིང་ཕོ་	NO_POS
སྤྲེའུ་	སྤྲེའུ་	NOUN
ལོ་	གོ་	PART
མྱ་ངན་	མྱ་ངན་	NOUN
འདས་པ་	འདས་པ་	VERB
ར་	ལ་	PART
བཤད་	བཤད་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
ཆོས་རྗེ་	ཆོས་རྗེ་	NOUN
ས་སྐྱ་	ས་སྐྱ་	PROPN
པཎྜི་ཏ་	པཎྜི་ཏ་	NOUN
ནི་	ནི་	NO_POS
མེ་མོ་ཡོས་	མེ་མོ་ཡོས་	NOUN
ལ་	ལ་	PART
ལྷུམས་	ལྷུམས་	NOUN
སུ་	ལ་	PART
ཞུགས་པ་	ཞུགས་པ་	VERB
ར་	ལ་	PART
བཞེད་	བཞེད་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
ས་ཕོ་	ས་ཕོ་	NO_POS
འབྲུག་	འབྲུག་	NOUN
ལ་	ལ་	PART
སྐུ་བལྟམས་	སྐུ་བལྟམས་	NO_POS
།		PUNCT
སྤྱི་		
ཟླ་	ཟླ་	NOUN
ཐ་ཆུང་	ཐ་ཆུང་	ADJ
སྐར་མ་	སྐར་མ་	NOUN
ས་ག་	ས་ག་	NOUN
འི་	གི་	PART
ཉ་བ་	ཉ་བ་	VERB
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
བཅོ་ལྔ་	བཅོ་ལྔ་	NO_POS
འི་	གི་	PART
ཡང་	ཀྱང་	PART
གཅིག་	གཅིག་	NUM
ན་	ལ་	PART
དབོ་ཟླ་བ་	དབོ་ཟླ་བ་	NO_POS
འི་	གི་	PART
ཚེས་བཅུ་	ཚེས་བཅུ་	OTHER
བཞི་	བཞི་	NUM
འི་	གི་	PART
ཉིན་	ཉིན་	NOUN
ཟེ་	ཟེ་	VERB
རྒྱལ་	རྒྱལ་	VERB
ཕུ་	ཕུ་	VERB
འཛོམས་	འཛོམས་	VERB
དུས་	དུས་	NOUN
ཆུ་ཕོ་	ཆུ་ཕོ་	NO_POS
སྟག་	སྟག་	NOUN
ལ་	ལ་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
།		PUNCT
མེ་མོ་	མེ་མོ་	NO_POS
སྨིན་	སྨིན་	VERB
དྲུག་	དྲུག་	NUM
ཟླ་བ་	ཟླ་བ་	NOUN
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
བརྒྱད་	བརྒྱད་	NUM
ཀྱི་	གི་	PART
ཟླ་བ་	ཟླ་བ་	NOUN
རི་མགོ་	རི་མགོ་	NOUN
ལ་	ལ་	PART
ཡོལ་བ་	ཡོལ་བ་	NOUN
དང་	དང་	NO_POS
མྱ་ངན་	མྱ་ངན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འདའ་	འདའ་	VERB
ཕག་	ཕག་	NOUN
ལ་	ལ་	PART
མྱ་ངན་	མྱ་ངན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འདས་པ་	འདས་པ་	VERB
ར་	ལ་	PART
བཞེད་	བཞེད་	VERB
།		PUNCT
དཔྱིད་	དཔྱིད་	NOUN
ཐ་	ཐ་	NOUN
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
བརྒྱད་	བརྒྱད་	NUM
སྐར་མ་	སྐར་མ་	NOUN
རྒྱལ་	རྒྱལ་	VERB
ལ་	ལ་	PART
བལྟམས་པ་	བལྟམས་པ་	VERB
ར་	ལ་	PART
མཐུན་	མཐུན་	VERB
ནོ་	གོ་	PART
སོ་	གོ་	PART
། །		PUNCT
རྒྱལ་བུ་	རྒྱལ་བུ་	NOUN
ལྷུམས་	ལྷུམས་	NOUN
སུ་	ལ་	PART
ཞུགས་པ་	ཞུགས་པ་	VERB
འི་	གི་	PART
མཛད་པ་	མཛད་པ་	VERB
དེ་	སྟེ་	PART
དང་པོ་	དང་པོ་	ADJ
འོ་	གོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ལྷུམས་	ལྷུམས་	NOUN
སུ་	ལ་	PART
ཟླ་བ་	ཟླ་བ་	NOUN
དགུ་	དགུ་	NUM
ངོ་	གོ་	PART
བཅུ་	བཅུ་	NUM
བཞུགས་	བཞུགས་	VERB
ན་	ནས་	PART
།		PUNCT
ལུམ་	ལུམ་	NO_POS
བི་	བི་	NO_POS
ནིའི་		NON_WORD
ཚལ་	ཚལ་	NOUN
དུ་	ལ་	PART
ཡུམ་	ཡུམ་	NOUN
གྱི་	གི་	PART
ཕྱག་	ཕྱག་	NOUN
གཡས་པ་	གཡས་པ་	VERB
ས་	གིས་	PART
ཤིང་	ཅིང་	PART
ནྱ་གྲོ་ཏ་	ནྱ་གྲོ་ཏ་	PROPN
འི་	གི་	PART
ཡལ་ག་	ཡལ་ག་	NOUN
ལ་	ལ་	PART
འཇུས་པ་	འཇུས་པ་	NO_POS
འི་	གི་	PART
འོགརྩིབ་		NON_WORD
མ་	མ་	PART
འི་	གི་	PART
བ་	བ་	NOUN
ན་	ནས་	PART
སྐུ་བལྟམས་	སྐུ་བལྟམས་	NO_POS
།		PUNCT
ལྷ་		
མེ་ཏོག་	མེ་ཏོག་	NOUN
གཏོ་	གཏོ་	VERB
།		PUNCT
བརྒྱ་བྱིན་	བརྒྱ་བྱིན་	PROPN
དང་	དང་	NO_POS
ཚངས་པ་	ཚངས་པ་	PROPN
ས་	གིས་	PART
བསྟན་	བསྟན་	VERB
།		PUNCT
ལྷ་	ལྷ་	NOUN
ཀླུ་	ཀླུ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱི་	གི་	PART
མཆོད་པ་	མཆོད་པ་	VERB
ཕུལ་	ཕུལ་	VERB
།		PUNCT
དགའ་བོ་	དགའ་བོ་	PROPN
དང་	དང་	NO_POS
ཉེ་	ཉེ་	NUM
དགའ་བོ་	དགའ་བོ་	PROPN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ས་	གིས་	PART
སྐུ་	སྐུ་	NOUN
ཁྲུས་གསོལ་	ཁྲུས་གསོལ་	OTHER
།		PUNCT
སྐུ་	སྐུ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འོད་ཟེར་	འོད་ཟེར་	NOUN
འཕྲོ་	འཕྲོ་	NOUN
ས་	གིས་	PART
བལྟམས་	བལྟམས་	NO_POS
འཕྲལ་	འཕྲལ་	ADV
ལ་	ལ་	PART
ཕྱོགས་	ཕྱོགས་	NOUN
བཞི་	བཞི་	NUM
ར་	ལ་	PART
གོམ་པ་	གོམ་པ་	NOUN
བདུན་	བདུན་	NUM
བདུན་	བདུན་	NUM
བོར་བ་	བོར་བ་	VERB
ས་	གིས་	PART
།		PUNCT
ཞབས་རྗེས་	ཞབས་རྗེས་	NOUN
ལ་	ལ་	PART
པདྨ་	པདྨ་	NOUN
རེ་རེ་	རེ་རེ་	DET
བྱུང་	བྱུང་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
དགེ་མཚན་	དགེ་མཚན་	OTHER
ཆེ་བ་	ཆེ་བ་	VERB
འི་	གི་	PART
ཚིགས་	ཚིགས་	NOUN
སུ་	ལ་	PART
བཅད་པ་	བཅད་པ་	VERB
རེ་རེ་	རེ་རེ་	DET
གསུང་	གསུང་	VERB
དུས་	དུས་	NOUN
ཡབ་	ཡབ་	NOUN
ཀྱིས་	གིས་	PART
།		PUNCT
གང་	གང་	NO_POS
ཚེ་	ཚེ་	NOUN
རྐང་	རྐང་	NOUN
གཉིས་	གཉིས་	NUM
གཙོ་བོ་	གཙོ་བོ་	ADJ
ཁྱོད་	ཁྱོད་	PRON
བལྟམས་	བལྟམས་	NO_POS
ཚེ་	ཚེ་	NOUN
། །		PUNCT
ས་	ས་	ADP
ཆེན་	ཆེན་	NO_POS
སོགས་	སོགས་	DET
བསྟོད་པ་	བསྟོད་པ་	VERB
ནི་	ནི་	NO_POS
ཐུབ་པ་	ཐུབ་པ་	VERB
འི་	གི་	PART
བསྟོད་པ་	བསྟོད་པ་	VERB
འི་	གི་	PART
ཐོག་མ་	ཐོག་མ་	NOUN
འོ་	གོ་	PART
།།		PUNCT
སྟོན་པ་	སྟོན་པ་	NOUN
དང་	དང་	NO_POS
དུས་མཉམ་	དུས་མཉམ་	ADV
དུ་	ལ་	PART
ཡུལ་དབུས་	ཡུལ་དབུས་	NOUN
སུ་	ལ་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ཚངས་	ཚངས་	VERB
བྱིན་	བྱིན་	VERB
དང་	དང་	NO_POS
།		PUNCT
པདྨ་	པདྨ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
དང་	དང་	NO_POS
།		PUNCT
དམག་	དམག་	NOUN
རྒྱལ་	རྒྱལ་	VERB
།		PUNCT
རྩིབ་	རྩིབ་	NO_POS
གྱི་	གི་	PART
མུ་ཁྱུད་	མུ་ཁྱུད་	NOUN
མཐའ་	མཐའ་	NOUN
ཡ་		
དང་	དང་	NO_POS
བཞི་པོ་	བཞི་པོ་	NUM
ལ་	ལ་	PART
།		PUNCT
བུ་	བུ་	NOUN
བཞི་	བཞི་	NUM
བཙས་པ་	བཙས་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
གསལ་རྒྱལ་	གསལ་རྒྱལ་	PROPN
།		PUNCT
གཟུགས་ཅན་	གཟུགས་ཅན་	ADJ
སྙིང་པོ་	སྙིང་པོ་	NOUN
།		PUNCT
ཤར་པ་	ཤར་པ་	OTHER
།		PUNCT
གཏུམ་པོ་	གཏུམ་པོ་	ADJ
རབ་	རབ་	ADV
སྣང་	སྣང་	VERB
རྣམས་	རྣམས་	DET
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
བྱང་སེམས་	བྱང་སེམས་	NOUN
སྐུ་བལྟམས་	སྐུ་བལྟམས་	NO_POS
ན་	ནས་	PART
ཞག་	ཞག་	NOUN
བདུན་	བདུན་	NUM
ན་	ནས་	PART
ཡུམ་	ཡུམ་	NOUN
འདའ་	འདའ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
སུམ་ཅུ་རྩ་གསུམ་	སུམ་ཅུ་རྩ་གསུམ་	PROPN
དུ་	ལ་	PART
སྐྱེ་	སྐྱེ་	VERB
།		PUNCT
སྲུ་མོ་	སྲུ་མོ་	NO_POS
སྐྱེ་དགུ་	སྐྱེ་དགུ་	NO_POS
འི་	གི་	PART
བདག་མོ་	བདག་མོ་	NOUN
ས་	གིས་	PART
འགོ་	འགོ་	NO_POS
བྱ་	བྱ་	VERB
།		PUNCT
མ་མ་	མ་མ་	NOUN
བརྒྱད་	བརྒྱད་	NUM
ལ་	ལ་	PART
གཏད་	གཏད་	VERB
ན་	ནས་	PART
འཕེལ་སྐྱེད་	འཕེལ་སྐྱེད་	NO_POS
ཤིན་	ཤིན་	ADV
དུ་	ལ་	PART
ཆེ་	ཆེ་	VERB
འོ་	གོ་	PART
། །		PUNCT
རྒྱལ་བུ་	རྒྱལ་བུ་	NOUN
བལྟམས་པ་	བལྟམས་པ་	VERB
འི་	གི་	PART
མཛད་པ་	མཛད་པ་	VERB
སྟཻ་		NON_WORD
གཉིས་པ་	གཉིས་པ་	NUM
འོ་	གོ་	PART
།།		PUNCT
གསུམ་པ་	གསུམ་པ་	NUM
ནི་	ནི་	NO_POS
དེ་	དེ་	DET
འི་	གི་	PART
དུས་	དུས་	NOUN
རི་བོ་	རི་བོ་	NOUN
གྲུ་འཛིན་	གྲུ་འཛིན་	NOUN
ན་	ལ་	PART
།		PUNCT
དྲང་སྲོང་	དྲང་སྲོང་	NOUN
ཉོན་མོངས་	ཉོན་མོངས་	NOUN
མེད་	མེད་	VERB
ཅེས་པ་	ཅེས་པ་	PART
།		PUNCT
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
ཆགས་	ཆགས་	VERB
འཇིག་	འཇིག་	VERB
ལ་	ལ་	PART
མཁས་པ་	མཁས་པ་	VERB
གཅིག་	གཅིག་	NUM
ཡོད་པ་	ཡོད་པ་	VERB
དེ་	དེ་	DET
ས་	གིས་	PART
།		PUNCT
འོད་ཟེར་	འོད་ཟེར་	NOUN
གྱི་	གི་	PART
སྣང་བ་	སྣང་བ་	VERB
དེ་	སྟེ་	PART
མཐོང་	མཐོང་	VERB
ན་	ནས་	PART
།		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
སྐུ་བལྟམས་པ་	སྐུ་བལྟམས་པ་	NO_POS
ར་	ལ་	PART
ཤེ་	ཤེ་	VERB
ཤིང་	ཅིང་	PART
།		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
མཚན་ལྟས་	མཚན་ལྟས་	NOUN
མཁན་	མཁན་	PROPN
རྣམས་	རྣམས་	DET
ན་རེ་	ན་རེ་	ADP
།		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
རྒྱལ་སྲིད་	རྒྱལ་སྲིད་	NOUN
བསྐྱངས་	བསྐྱངས་	NO_POS
ན་	ལ་	PART
