form	lemma	POS	morph
དཔལ་ལྡན་	དཔལ་ལྡན་	ADJ
གཏོར་མ་	གཏོར་མ་	NOUN
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
སེང་	སེང་	NOUN
ལྡཻང་		NON_WORD
གི་	གི་	PART
ཕུར་པ་	ཕུར་པ་	NOUN
བཅོ་ལྔ་པ་	བཅོ་ལྔ་པ་	NO_POS
ཆ་	ཆ་	NOUN
གཉིས་	གཉིས་	NUM
དང་	དང་	NO_POS
།		PUNCT
དཀར་མོ་	དཀར་མོ་	ADJ
ཉི་ཟླ་	ཉི་ཟླ་	NOUN
ཉིད་	ཉིད་	DET
ཀྱིས་	གིས་	PART
འཁོན་	འཁོན་	VERB
རོག་	རོག་	PROPN
ཤེས་རབ་	ཤེས་རབ་	NOUN
ཚུལ་ཁྲིམས་	ཚུལ་ཁྲིམས་	NOUN
རང་	རང་	PRON
ལ་	ལ་	PART
ཞལ་དངོས་	ཞལ་དངོས་	NOUN
སུ་	ལ་	PART
བསྟན་	བསྟན་	VERB
ན་	ནས་	PART
།		PUNCT
མཛད་པ་	མཛད་པ་	VERB
འི་	གི་	PART
གཏོ་	གཏོ་	VERB
ཆོག་	ཆོག་	VERB
རྣམས་	རྣམས་	DET
།		PUNCT
བཏོན་	བཏོན་	NO_POS
ན་	ནས་	PART
གཅུང་	གཅུང་	NOUN
ལ་	ལ་	PART
གནང་	གནང་	NO_POS
།		PUNCT
གདུང་རྒྱུད་པ་	གདུང་རྒྱུད་པ་	OTHER
རྣམས་	རྣམས་	DET
ད་ལྟ་	ད་ལྟ་	OTHER
འང་	ཀྱང་	PART
དུས་གཏོར་	དུས་གཏོར་	NO_POS
མ་	མ་	PART
ཆག་པ་	ཆག་པ་	VERB
མཛད་	མཛད་	VERB
དགོས་	དགོས་	VERB
སོ་	གོ་	PART
"།

།"		PUNCT
དེ་	སྟེ་	PART
ན་	ལ་	PART
བླ་	བླ་	NOUN
ལ་	ལ་	PART
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
མང་	མང་	VERB
མཁའ་	མཁའ་	NOUN
མུག་གུ་	མུག་གུ་	NO_POS
ལུང་	ལུང་	NOUN
དུ་	ལ་	PART
འབྲོག་	འབྲོག་	NOUN
མི་	མི་	PART
འི་	གི་	PART
སྤྱན་སྔ་	སྤྱན་སྔ་	PROPN
ར་	ལ་	PART
མ་	མ་	PART
ཐོན་པ་	ཐོན་པ་	VERB
ར་	ལ་	PART
།		PUNCT
གཡའ་	གཡའ་	NOUN
ལུང་	ལུང་	NOUN
དུར་ཁྲོད་	དུར་ཁྲོད་	NOUN
དུ་	ལ་	PART
།		PUNCT
འཁྱིན་		NON_WORD
ལོ་ཙཱ་བ་	ལོ་ཙཱ་བ་	NOUN
ལ་	ལ་	PART
བརྟག་	བརྟག་	VERB
གཉིས་	གཉིས་	NUM
གསན་	གསན་	NO_POS
།		PUNCT
དེ་	སྟེ་	PART
ཚ་	ཚ་	VERB
ལ་	ལ་	PART
ཁད་པ་	ཁད་པ་	NOUN
དང་	དང་	NO_POS
བླ་མ་	བླ་མ་	NOUN
འཁྱིན་		NON_WORD
སྐུ་གཤེགས་པ་	སྐུ་གཤེགས་པ་	NO_POS
འི་	གི་	PART
ཞལ་ཆེམས་	ཞལ་ཆེམས་	NOUN
ལ་	ལ་	PART
།		PUNCT
ཆོ་	ཆོ་	NOUN
འཕྲོ་	འཕྲོ་	NOUN
དེ་	སྟེ་	PART
འབྲོག་	འབྲོག་	NOUN
མི་ལ་	མི་ལ་	PROPN
ཞུ་	ཞུ་	VERB
ཤིག་	ཅིག་	PART
གསུངས་	གསུངས་	VERB
ན་	ནས་	PART
།		PUNCT
ཁོང་	ཁོང་	PRON
གི་	གི་	PART
དྲུང་	དྲུང་	NOUN
དུ་	ལ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
ས་	གིས་	PART
མཉེས་ཚོར་	མཉེས་ཚོར་	NO_POS
ཆེན་པོ་	ཆེན་པོ་	ADJ
བྱ་	བྱ་	VERB
།		PUNCT
ཡུལ་	ཡུལ་	NOUN
ན་	ནས་	PART
ཚོང་	ཚོང་	NOUN
འཕྲུལ་	འཕྲུལ་	VERB
བྱས་པ་	བྱས་པ་	VERB
འི་	གི་	PART
རྟ་	རྟ་	NOUN
བཅུ་བདུན་	བཅུ་བདུན་	NO_POS
ཁལ་	ཁལ་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
།		PUNCT
རྩ་	རྩ་	NUM
རིན་	རིན་	NOUN
ལ་	ལ་	PART
ཇོ་མོ་	ཇོ་མོ་	NOUN
འི་	གི་	PART
ནོར་	ནོར་	NOUN
འཕྲེང་	འཕྲེང་	NO_POS
བཟང་པོ་	བཟང་པོ་	ADJ
ཞིག་	ཅིག་	PART
ཁུ་	ཁུ་	NOUN
ཡོད་པ་	ཡོད་པ་	VERB
།		PUNCT
དེ་	སྟེ་	PART
རྣམས་	རྣམས་	DET
ཕུལ་	ཕུལ་	VERB
ན་	ནས་	PART
གསུང་	གསུང་	VERB
ངག་	ངག་	NOUN
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
ཞུས་པ་	ཞུས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
རིམ་གྱིས་	རིམ་གྱིས་	NO_POS
གནང་	གནང་	NO_POS
ཞིང་	ཅིང་	PART
།		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
གསར་འགྱུར་	གསར་འགྱུར་	OTHER
གྱི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ཕལ་ཆེ་བ་	ཕལ་ཆེ་བ་	OTHER
གསན་	གསན་	NO_POS
སྦྱོང་	སྦྱོང་	VERB
རྒྱ་ཆེན་པོ་	རྒྱ་ཆེན་པོ་	ADJ
མཛད་པ་	མཛད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
མངའ་བདག་	མངའ་བདག་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
ཏོ་	གོ་	PART
།།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཞང་	ཞང་	PROPN
ཡུལ་	ཡུལ་	NOUN
འཇག་	འཇག་	NO_POS
གཤོངས་	གཤོངས་	NOUN
སུ་	ལ་	PART
།		PUNCT
ཡབ་	ཡབ་	NOUN
དང་	དང་	NO_POS
གཅེན་	གཅེན་	NOUN
གྱི་	གི་	PART
སྐུ་འབུམ་	སྐུ་འབུམ་	OTHER
བཞེངས་	བཞེངས་	NO_POS
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
ཕུར་པ་	ཕུར་པ་	NOUN
བྱིན་རླབས་	བྱིན་རླབས་	NOUN
ཅན་	ཅན་	PART
ཅིག་	ཅིག་	PART
ཀྱང་	ཀྱང་	PART
གཞུག་	གཞུག་	VERB
ཕུར་པ་	ཕུར་པ་	NOUN
ཆ་	ཆ་	NOUN
གཅིག་	གཅིག་	NUM
ག་	ག་	NOUN
གཤེགས་	གཤེགས་	VERB
ས་	ས་	ADP
ར་	ལ་	PART
ཐུགས་དམ་	ཐུགས་དམ་	NOUN
ལ་	ལ་	PART
བསྣམས་	བསྣམས་	NO_POS
།		PUNCT
ཕྱི་	ཕྱི་	VERB
ས་སྐྱ་	ས་སྐྱ་	PROPN
ན་	ལ་	PART
ཡོད་	ཡོད་	VERB
ཟེ་	ཟེ་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
གཡའ་	གཡའ་	NOUN
ལུང་	ལུང་	NOUN
ཆུ་སྐྱར་	ཆུ་སྐྱར་	NO_POS
དུ་	ལ་	PART
བཞུགས་	བཞུགས་	VERB
།		PUNCT
བྲ་བོ་	བྲ་བོ་	NO_POS
ལུང་པ་	ལུང་པ་	NOUN
ར་	ལ་	PART
དགོན་	དགོན་	OTHER
ཆུང་	ཆུང་	VERB
ཞིག་	ཅིག་	PART
བཏབ་	བཏབ་	VERB
ན་	ནས་	PART
ལོ་	གོ་	PART
འགའ་	འགའ་	DET
བཞུགས་	བཞུགས་	VERB
།		PUNCT
ས་སྐྱ་	ས་སྐྱ་	PROPN
གོག་པོ་	གོག་པོ་	ADJ
ར་	ལ་	PART
གྲག་	གྲག་	VERB
སོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
དཔོན་སློབ་	དཔོན་སློབ་	NOUN
འགའ་	འགའ་	DET
ཟུང་	ཟུང་	VERB
གིས་	གིས་	PART
སྐྱོ་སངས་	སྐྱོ་སངས་	NOUN
ལ་	ལ་	PART
བྱོན་	བྱོན་	VERB
རི་རྩེ་	རི་རྩེ་	NOUN
ན་	ནས་	PART
གཟིགས་པ་	གཟིགས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
འདི་	འདི་	DET
ར་	ལ་	PART
དགོན་པ་	དགོན་པ་	NOUN
ཞིག་	ཅིག་	PART
བཏབ་	བཏབ་	VERB
ན་	ལ་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཀྱི་	གི་	PART
བསྟན་པ་	བསྟན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
འགྲོ་བ་	འགྲོ་བ་	VERB
མང་པོ་	མང་པོ་	ADJ
ལ་	ལ་	PART
ཕན་	ཕན་	NOUN
ཐོགས་པ་	ཐོགས་པ་	VERB
ཞིག་	ཅིག་	PART
ཡོང་བ་	ཡོང་བ་	VERB
འདུག་	འདུག་	VERB
དགོངས་པ་	དགོངས་པ་	VERB
བྱུང་	བྱུང་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཇོ་བོ་	ཇོ་བོ་	NOUN
གདོང་	གདོང་	NOUN
ནག་པ་	ནག་པ་	VERB
ལ་	ལ་	PART
ཞུས་པ་	ཞུས་པ་	VERB
ས་	གིས་	PART
གནང་	གནང་	NO_POS
།		PUNCT
ས་	ས་	ADP
དེ་	དེ་	DET
འི་	གི་	PART
སྒོ་	སྒོ་	ADV
ཀྱི་	གི་	PART
བདག་པོ་	བདག་པོ་	NOUN
ཞང་ཞུང་	ཞང་ཞུང་	PROPN
གུ་	གུ་	OTHER
ར་བ་	ར་བ་	NOUN
བན་དེ་	བན་དེ་	NOUN
གྲོང་	གྲོང་	NOUN
བཞི་	བཞི་	NUM
།		PUNCT
ལྷ་མོ་	ལྷ་མོ་	NOUN
གྲོང་	གྲོང་	NOUN
བདུན་	བདུན་	NUM
བྱ་བ་	བྱ་བ་	VERB
འདུག་པ་	འདུག་པ་	VERB
ལ་	ལ་	PART
།		PUNCT
ས་ཆ་	ས་ཆ་	NOUN
འདི་	འདི་	DET
ར་	ལ་	PART
ངེད་	ངེད་	PRON
དགོན་	དགོན་	OTHER
ཆུང་	ཆུང་	VERB
ཞིག་	ཅིག་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ལ་	ལ་	PART
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
རྣམས་	རྣམས་	DET
ལ་	ལ་	PART
འགལ་	འགལ་	VERB
མེད་	མེད་	VERB
ན་	ལ་	PART
རིན་	རིན་	NOUN
ཡང་	ཀྱང་	PART
འཇལ་	འཇལ་	VERB
བྱས་པ་	བྱས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
རིན་	རིན་	NOUN
ཡེ་	ཡེ་	ADV
མི་	མི་	PART
འཚལ་	འཚལ་	VERB
དགོན་པ་	དགོན་པ་	NOUN
མཛད་པ་	མཛད་པ་	VERB
ར་	ལ་	PART
ཞུ་	ཞུ་	VERB
ཟེར་བ་	ཟེར་བ་	VERB
ལ་	ལ་	PART
།		PUNCT
འོན་ཀྱང་	འོན་ཀྱང་	NO_POS
ཕྱི་	ཕྱི་	VERB
ཚུན་ཆད་	ཚུན་ཆད་	ADV
འདི་	འདི་	DET
འཐད་པ་	འཐད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
གསུངས་	གསུངས་	VERB
ན་	ནས་	PART
།		PUNCT
རྒོད་མ་	རྒོད་མ་	NOUN
དཀར་མོ་	དཀར་མོ་	ADJ
གཅིགམོ་		NON_WORD
གོ་	གོ་	NOUN
གཅིག་	གཅིག་	NUM
ནོར་བུ་	ནོར་བུ་	NOUN
འི་	གི་	PART
ཕྲེང་བ་	ཕྲེང་བ་	NOUN
གཅིག་	གཅིག་	NUM
ཁྲབ་	ཁྲབ་	NOUN
གཅིག་	གཅིག་	NUM
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
འགོ་	འགོ་	NO_POS
བྱ་	བྱ་	VERB
རིན་	རིན་	NOUN
བཅལ་	བཅལ་	NO_POS
།		PUNCT
མོན་	མོན་	PROPN
འབྲོག་	འབྲོག་	NOUN
ན་	ནས་	PART
།		PUNCT
བལ་	བལ་	PROPN
འབྲོག་	འབྲོག་	NOUN
ཡན་	ཡན་	ADV
གྱི་	གི་	PART
ས་	ས་	ADP
དེ་	སྟེ་	PART
བླ་མ་	བླ་མ་	NOUN
ས་	གིས་	PART
བདག་པ་	བདག་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྐད་	སྐད་	NOUN
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
དེ་ཉིད་	དེ་ཉིད་	NOUN
དགུང་ལོ་	དགུང་ལོ་	NOUN
བཞི་	བཞི་	NUM
བཅུ་	བཅུ་	NUM
བཞེས་པ་	བཞེས་པ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	ལ་	PART
།		PUNCT
ཐུབ་པ་	ཐུབ་པ་	VERB
ས་ཕོ་	ས་ཕོ་	NO_POS
འབྲུག་	འབྲུག་	NOUN
ལ་	ལ་	PART
བལྟམས་	བལྟམས་	NO_POS
ན་	ནས་	PART
།		PUNCT
མེ་མོ་	མེ་མོ་	NO_POS
ཕག་	ཕག་	NOUN
ལ་	ལ་	PART
མྱང་	མྱང་	VERB
ངན་	ངན་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
འདའ་	འདའ་	VERB
རྟིང་	རྟིང་	NO_POS
།		PUNCT
ལོ་	གོ་	PART
སུམ་	སུམ་	NUM
སྟོང་	སྟོང་	NUM
ཉི་	ཉི་	NUM
བརྒྱ་	བརྒྱ་	NUM
དང་	དང་	NO_POS
བདུན་	བདུན་	NUM
སོང་བ་	སོང་བ་	VERB
འི་	གི་	PART
ཆུ་མོ་	ཆུ་མོ་	OTHER
གླང་ལོ་	གླང་ལོ་	NO_POS
ལ་	ལ་	PART
།		PUNCT
དཔལ་ལྡན་	དཔལ་ལྡན་	ADJ
ས་སྐྱ་	ས་སྐྱ་	PROPN
འི་	གི་	PART
གདན་ས་	གདན་ས་	NOUN
འི་	གི་	PART
འགྲམ་	འགྲམ་	NOUN
བཏིང་	བཏིང་	VERB
།		PUNCT
བླ་བྲང་	བླ་བྲང་	OTHER
ཤ་	ཤ་	VERB
གྱི་	གི་	PART
ཆ་	ཆ་	NOUN
འདི་	འདི་	DET
ལ་	ལ་	PART
།		PUNCT
བླ་བྲང་	བླ་བྲང་	OTHER
གི་	གི་	PART
མཐིལ་	མཐིལ་	NOUN
མཛད་	མཛད་	VERB
།		PUNCT
ལྕགས་རི་	ལྕགས་རི་	OTHER
རྩ་	རྩ་	NUM
བརྒྱད་	བརྒྱད་	NUM
དུ་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
ཞིག་	ཅིག་	PART
ཡོད་	ཡོད་	VERB
དོ་	གོ་	PART
། །		PUNCT
བླ་མ་	བླ་མ་	NOUN
དེ་ཉིད་	དེ་ཉིད་	NOUN
ཀྱི་	གི་	PART
གདན་ས་	གདན་ས་	NOUN
ལོ་	གོ་	PART
སུམ་ཅུ་	སུམ་ཅུ་	OTHER
བཟུང་	བཟུང་	NO_POS
ཞིང་	ཅིང་	PART
།		PUNCT
བསྟན་པ་	བསྟན་པ་	VERB
འི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
རྒྱ་ཆེན་པོ་	རྒྱ་ཆེན་པོ་	ADJ
མཛད་	མཛད་	VERB
ན་	ནས་	PART
།		PUNCT
དགུང་ལོ་	དགུང་ལོ་	NOUN
དྲུག་ཅུ་	དྲུག་ཅུ་	NUM
རེ་	རེ་	DET
དགུ་པ་	དགུ་པ་	ADJ
ཆུ་ཕོ་	ཆུ་ཕོ་	NO_POS
རྟ་ལོ་	རྟ་ལོ་	NO_POS
དབྱུག་པ་	དབྱུག་པ་	NOUN
ཟླ་བ་	ཟླ་བ་	NOUN
འི་	གི་	PART
ཚེས་བཅུ་	ཚེས་བཅུ་	OTHER
བཞི་	བཞི་	NUM
ལ་	ལ་	PART
ཞི་བ་	ཞི་བ་	VERB
ར་	ལ་	PART
གཤེགས་	གཤེགས་	VERB
སོ་	གོ་	PART
། །		PUNCT
གདན་ས་	གདན་ས་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འགྲམ་	འགྲམ་	NOUN
བཏིང་བ་	བཏིང་བ་	VERB
འི་	གི་	PART
།		PUNCT
ཆུ་མོ་	ཆུ་མོ་	OTHER
གླང་ལོ་	གླང་ལོ་	NO_POS
དེ་ནས་	དེ་ནས་	NO_POS
ད་ལན་	ད་ལན་	NO_POS
ཤིང་ཕོ་	ཤིང་ཕོ་	NO_POS
སྟག་	སྟག་	NOUN
གི་	གི་	PART
ལོ་	གོ་	PART
།		PUNCT
སྲོག་	སྲོག་	NOUN
སྨེ་	སྨེ་	NO_POS
བརྒྱད་	བརྒྱད་	NUM
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
དབུ་	དབུ་	NOUN
ན་	ལ་	PART
ཡོད་པ་	ཡོད་པ་	VERB
འདི་	འདི་	DET
ཡན་	ཡན་	ADV
ལ་	ལ་	PART
།		PUNCT
ལོ་	གོ་	PART
སུམ་བརྒྱ་	སུམ་བརྒྱ་	OTHER
དྲུག་ཅུ་	དྲུག་ཅུ་	NUM
རེ་གཅིག་	རེ་གཅིག་	NO_POS
སོང་	སོང་	VERB
འདུག་	འདུག་	VERB
གོ་	གོ་	PART
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
དེ་ཉིད་	དེ་ཉིད་	NOUN
དགུང་ལོ་	དགུང་ལོ་	NOUN
ང་	ང་	PRON
དགུ་	དགུ་	NUM
བཞེས་པ་	བཞེས་པ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
།		PUNCT
ཆུ་ཕོ་	ཆུ་ཕོ་	NO_POS
སྤྲེའུ་	སྤྲེའུ་	NOUN
འི་	གི་	PART
ལོ་	གོ་	PART
ལ་	ལ་	PART
།		PUNCT
ཇོ་མོ་	ཇོ་མོ་	NOUN
ཆུང་	ཆུང་	VERB
ཤོ་	ཤོ་	VERB
གུ་	གུ་	OTHER
ར་བ་	ར་བ་	NOUN
འི་	གི་	PART
སྲིང་མོ་	སྲིང་མོ་	NOUN
ཞང་	ཞང་	PROPN
མོ་ལ་	མོ་ལ་	NO_POS
སྲ་	སྲ་	NOUN
ཤིག་	ཅིག་	PART
འཁྲུངས་པ་	འཁྲུངས་པ་	VERB
ནི་	ནི་	NO_POS
ས་	ས་	ADP
ཆེན་	ཆེན་	NO_POS
ཀུན་དགའ་	ཀུན་དགའ་	PROPN
སྙིང་པོ་	སྙིང་པོ་	NOUN
ཞེ་	ཅེས་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
མཛད་པ་	མཛད་པ་	VERB
རྣམ་ཐར་	རྣམ་ཐར་	NOUN
རྒྱ་ཆེ་བ་	རྒྱ་ཆེ་བ་	NO_POS
ནི་	ནི་	NO_POS
།		PUNCT
རྣམ་ཐར་	རྣམ་ཐར་	NOUN
ཆེན་	ཆེན་	NO_POS
མོ་	མོ་	PRON
ར་	ལ་	PART
བལྟ་	བལྟ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འང་	ཀྱང་	PART
སྲ་	སྲ་	NOUN
འདི་	འདི་	DET
འཁྲུངས་པ་	འཁྲུངས་པ་	VERB
ཡུམ་	ཡུམ་	NOUN
གྱིས་	གིས་	PART
རེ་ཞིག་	རེ་ཞིག་	NO_POS
གསངས་	གསངས་	NO_POS
ན་	ནས་	PART
ཡོད་པ་	ཡོད་པ་	VERB
ལ་	ལ་	PART
།		PUNCT
ཆེན་མ་	ཆེན་མ་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཕྱུག་	ཕྱུག་	VERB
མོ་	མོ་	VERB
ཚོ་	ཚོ་	VERB
ན་	ནས་	PART
།		PUNCT
འོ་སྐོལ་	འོ་སྐོལ་	PRON
གྱི་	གི་	PART
གདུང་རྒྱུད་	གདུང་རྒྱུད་	OTHER
འདི་	འདི་	DET
འཆད་	འཆད་	VERB
དུ་	ལ་	PART
ཕངས་པ་	ཕངས་པ་	VERB
ལ་	ལ་	PART
།		PUNCT
ཞང་	ཞང་	PROPN
མོ་ལ་	མོ་ལ་	NO_POS
སྲ་	སྲ་	NOUN
ཤིག་	ཅིག་	PART
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
གདའ་བ་	གདའ་བ་	VERB
ནན་ཏར་	ནན་ཏར་	NO_POS
ལེགས་	ལེགས་	VERB
།		PUNCT
ང་	ང་	PRON
ལ་	ལ་	PART
གསང་	གསང་	VERB
མི་	མི་	PART
འཚལ་	འཚལ་	VERB
།		PUNCT
ད་	ད་	ADV
ང་	ང་	PRON
ལ་	ལ་	PART
ནོར་	ནོར་	NOUN
མི་	མི་	PART
དགོས་	དགོས་	VERB
།		PUNCT
བུ་	བུ་	NOUN
འི་	གི་	PART
ཨ་མ་	ཨ་མ་	NOUN
ལ་	ལ་	PART
དགོས་པ་	དགོས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ཟེ་	ཟེ་	VERB
ན་	ནས་	PART
།		PUNCT
ས་སྐྱ་	ས་སྐྱ་	PROPN
མདུན་	མདུན་	NOUN
གྱི་	གི་	PART
མཆོད་	མཆོད་	VERB
ཞིང་	ཅིང་	PART
མ་གཏོགས་	མ་གཏོགས་	NO_POS
།		PUNCT
གཞན་	གཞན་	DET
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཡུམ་སྲས་	ཡུམ་སྲས་	NOUN
ལ་	ལ་	PART
གཏད་	གཏད་	VERB
།		PUNCT
གཞོན་ནུ་	གཞོན་ནུ་	ADJ
ཉིད་	ཉིད་	DET
ན་	ནས་	PART
རིག་པ་	རིག་པ་	VERB
འི་	གི་	PART
གནས་	གནས་	NOUN
མཐའ་དག་	མཐའ་དག་	DET
ལ་	ལ་	PART
སྦྱངས་	སྦྱངས་	VERB
ཤིང་	ཅིང་	PART
།		PUNCT
ཐོག་མ་	ཐོག་མ་	NOUN
ར་	ལ་	PART
ཡབ་	ཡབ་	NOUN
ལ་	ལ་	PART
དགྱེས་པ་རྡོ་རྗེ་	དགྱེས་པ་རྡོ་རྗེ་	PROPN
འི་	གི་	PART
དབང་	དབང་	NOUN
ཞུ་	ཞུ་	VERB
།		PUNCT
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
ཐུགས་	ཐུགས་	NOUN
ལ་	ལ་	PART
མངའ་བ་	མངའ་བ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཞུ་	ཞུ་	VERB
།		PUNCT
དགུང་ལོ་	དགུང་ལོ་	NOUN
བཅུ་གཉིས་	བཅུ་གཉིས་	NO_POS
ལོན་པ་	ལོན་པ་	VERB
དང་	དང་	NO_POS
ཡབ་	ཡབ་	NOUN
བདེ་བ་	བདེ་བ་	VERB
ར་	ལ་	PART
གཤེགས་	གཤེགས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
རྩི་	རྩི་	NOUN
བྱས་པ་	བྱས་པ་	VERB
ས་	གིས་	PART
གཤེགས་རྫོངས་	གཤེགས་རྫོངས་	NOUN
བྱེད་པ་	བྱེད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཕྱི་	ཕྱི་	NOUN
རྟེན་	རྟེན་	NOUN
འགྲམ་	འགྲམ་	NOUN
འདིང་བ་	འདིང་བ་	NO_POS
།		PUNCT
གདན་ས་	གདན་ས་	NOUN
བསྐོ་བ་	བསྐོ་བ་	NO_POS
རྣམས་	རྣམས་	DET
ཉི་མ་	ཉི་མ་	NOUN
གཅིག་	གཅིག་	NUM
ལ་	ལ་	PART
གྲུབ་	གྲུབ་	VERB
ན་	ལ་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
ཕུན་སུམ་	ཕུན་སུམ་	OTHER
ཚོགས་པ་	ཚོགས་པ་	VERB
འབྱུང་	འབྱུང་	VERB
ཟེ་	ཟེ་	VERB
ན་	ནས་	PART
།		PUNCT
ཡུམ་	ཡུམ་	NOUN
ན་རེ་	ན་རེ་	ADP
།		PUNCT
ཉིད་རང་	ཉིད་རང་	NO_POS
གི་	གི་	PART
ཡབ་	ཡབ་	NOUN
ཀྱི་	གི་	PART
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ཡང་	ཀྱང་	PART
ལོ་ཙཱ་བ་	ལོ་ཙཱ་བ་	NOUN
ཡིན་	ཡིན་	NO_POS
།		PUNCT
ལོ་ཙཱ་བ་	ལོ་ཙཱ་བ་	NOUN
དང་	དང་	NO_POS
འབྲེལ་བ་	འབྲེལ་བ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
འདི་	འདི་	DET
ནན་ཏར་	ནན་ཏར་	NO_POS
རྫུན་	རྫུན་	NOUN
ཆུང་	ཆུང་	VERB
གསུངས་	གསུངས་	VERB
ན་	ནས་	PART
མཉེས་པ་	མཉེས་པ་	VERB
གཅིག་	གཅིག་	NUM
ཡོད་	ཡོད་	VERB
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
ཆུང་བ་	ཆུང་བ་	VERB
ས་	གིས་	PART
འུ་ཅག་	འུ་ཅག་	PRON
གི་	གི་	PART
གདན་ས་	གདན་ས་	NOUN
མི་	མི་	PART
ཟིན་	ཟིན་	VERB
།		PUNCT
གདན་ས་	གདན་ས་	NOUN
འདི་བ་	འདི་བ་	DET
རི་	རི་	NOUN
ལོ་ཙཱ་བ་	ལོ་ཙཱ་བ་	NOUN
ལ་	ལ་	PART
གཏད་པ་	གཏད་པ་	VERB
དྲག་	དྲག་	VERB
ཟེ་	ཟེ་	VERB
།		PUNCT
བ་	པ་	PART
རི་བ་	རི་བ་	VERB
གཡུ་	གཡུ་	NOUN
མཁའ་	མཁའ་	NOUN
མོ་	གོ་	PART
ན་	ལ་	PART
ཡོད་པ་	ཡོད་པ་	VERB
གདན་	གདན་	NOUN
དྲངས་	དྲངས་	NO_POS
ན་	ནས་	PART
གདན་ས་	གདན་ས་	NOUN
གཏོད་པ་	གཏོད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
གཤེགས་རྫོངས་	གཤེགས་རྫོངས་	NOUN
ཆོས་འཁོར་	ཆོས་འཁོར་	NOUN
བྱེད་	བྱེད་	VERB
།		PUNCT
ཕྱི་	ཕྱི་	NOUN
རྟེན་	རྟེན་	NOUN
འགྲམ་	འགྲམ་	NOUN
འདིང་བ་	འདིང་བ་	NO_POS
རྣམས་	རྣམས་	DET
ཉི་མ་	ཉི་མ་	NOUN
གཅིག་	གཅིག་	NUM
